user,movie,date_of_grade,grade
864,60,15-10-07,3
864,63,15-10-03,4
864,66,15-10-10,2
864,69,15-10-06,3
864,72,15-10-11,5
864,75,15-10-20,2
864,78,15-10-12,1
864,81,15-10-12,3
864,84,15-10-05,4
864,87,15-10-18,1
864,90,15-10-06,5
865,1,15-10-17,2
865,4,15-10-11,1
865,7,15-10-14,2
865,10,15-10-13,2
865,13,15-10-04,1
865,16,15-10-13,5
865,19,15-10-10,1
865,22,15-10-03,2
865,25,15-10-05,5
865,28,15-10-09,3
865,31,15-10-08,2
865,34,15-10-11,5
865,37,15-10-04,5
865,40,15-10-18,2
865,43,15-10-20,4
865,89,15-10-02,4
865,92,15-10-12,1
865,95,15-10-02,3
865,98,15-10-04,1
866,7,15-10-08,2
866,16,15-10-05,1
866,20,15-10-11,5
866,29,15-10-15,2
866,42,15-10-01,2
866,55,15-10-05,1
866,68,15-10-08,2
866,81,15-10-12,5
866,94,15-10-19,1
867,2,15-10-20,1
867,11,15-10-09,3
867,15,15-10-14,4
867,24,15-10-14,4
867,28,15-10-12,1
867,37,15-10-16,1
867,41,15-10-02,4
867,50,15-10-03,5
867,54,15-10-01,4
867,63,15-10-09,1
867,67,15-10-01,2
867,72,15-10-12,4
867,76,15-10-01,4
867,80,15-10-09,1
867,85,15-10-03,3
867,89,15-10-12,3
867,98,15-10-20,1
868,2,15-10-11,3
868,11,15-10-04,1
868,15,15-10-03,5
868,24,15-10-15,4
868,28,15-10-04,3
868,37,15-10-09,1
868,41,15-10-09,1
868,50,15-10-18,3
868,63,15-10-18,1
868,76,15-10-04,1
868,89,15-10-04,1
868,98,15-10-15,1
869,0,15-10-03,3
869,2,15-10-18,5
869,4,15-10-14,2
869,17,15-10-06,1
869,19,15-10-10,3
869,21,15-10-05,1
869,34,15-10-14,5
869,36,15-10-11,5
869,38,15-10-05,2
869,49,15-10-07,1
869,51,15-10-12,5
869,53,15-10-07,3
869,55,15-10-18,2
869,66,15-10-04,4
869,68,15-10-12,4
869,70,15-10-20,2
869,83,15-10-19,3
869,85,15-10-11,1
869,87,15-10-08,3
870,8,15-10-14,2
870,10,15-10-14,4
870,25,15-10-12,2
870,27,15-10-12,2
870,40,15-10-03,4
870,42,15-10-14,3
870,44,15-10-06,5
870,57,15-10-12,4
870,59,15-10-06,1
870,61,15-10-11,4
870,74,15-10-15,4
870,76,15-10-09,4
870,78,15-10-03,4
870,91,15-10-03,1
870,93,15-10-14,3
871,9,15-10-04,2
871,10,15-10-07,2
871,20,15-10-07,4
871,21,15-10-14,2
871,31,15-10-12,1
871,32,15-10-06,2
871,43,15-10-14,4
871,54,15-10-19,1
871,65,15-10-15,2
871,76,15-10-12,4
871,87,15-10-09,4
871,98,15-10-02,1
872,3,15-10-10,5
872,5,15-10-10,3
872,20,15-10-10,3
872,22,15-10-14,1
872,35,15-10-17,3
872,37,15-10-18,1
872,52,15-10-05,1
872,54,15-10-09,2
872,69,15-10-16,1
872,71,15-10-03,4
872,86,15-10-04,2
872,88,15-10-13,2
873,3,15-10-07,2
873,4,15-10-20,3
873,15,15-10-12,1
873,26,15-10-04,4
873,37,15-10-06,2
873,48,15-10-07,1
873,59,15-10-04,1
873,60,15-10-17,4
873,70,15-10-09,4
873,71,15-10-03,2
873,81,15-10-16,3
873,82,15-10-02,3
873,92,15-10-20,5
873,93,15-10-07,4
874,11,15-10-13,4
874,13,15-10-18,1
874,15,15-10-08,3
874,28,15-10-15,3
874,30,15-10-19,5
874,45,15-10-02,3
874,47,15-10-07,2
874,62,15-10-03,4
874,64,15-10-04,4
874,79,15-10-01,3
874,81,15-10-03,3
874,96,15-10-18,2
874,98,15-10-11,5
875,1,15-10-08,1
875,3,15-10-09,1
875,16,15-10-09,1
875,18,15-10-13,4
875,20,15-10-15,4
875,33,15-10-01,2
875,35,15-10-17,5
875,37,15-10-10,3
875,50,15-10-17,3
875,52,15-10-15,3
875,54,15-10-01,3
875,67,15-10-10,4
875,69,15-10-16,3
875,71,15-10-20,4
875,82,15-10-18,4
875,84,15-10-05,4
875,86,15-10-06,4
875,99,15-10-14,5
876,0,15-10-18,4
876,3,15-10-10,1
876,6,15-10-05,5
876,9,15-10-09,3
876,12,15-10-03,3
876,15,15-10-20,2
876,18,15-10-15,4
876,21,15-10-08,5
876,24,15-10-10,3
876,27,15-10-18,1
876,30,15-10-15,4
876,33,15-10-15,5
876,36,15-10-12,5
876,39,15-10-19,2
876,94,15-10-11,4
876,97,15-10-02,4
877,2,15-10-09,1
877,7,15-10-09,3
877,12,15-10-13,2
877,17,15-10-07,5
877,22,15-10-14,5
877,27,15-10-15,1
877,32,15-10-11,5
877,72,15-10-18,4
877,77,15-10-18,4
877,82,15-10-06,3
877,87,15-10-13,1
877,92,15-10-05,4
877,97,15-10-05,4
878,4,15-10-13,3
878,8,15-10-17,3
878,17,15-10-20,3
878,21,15-10-05,4
878,30,15-10-19,3
878,34,15-10-12,3
878,43,15-10-07,2
878,47,15-10-17,1
878,56,15-10-06,5
878,60,15-10-19,2
878,69,15-10-12,2
878,73,15-10-13,5
878,82,15-10-11,1
878,86,15-10-11,3
878,91,15-10-16,3
878,95,15-10-07,5
878,99,15-10-16,5
879,0,15-10-13,1
879,15,15-10-17,3
879,17,15-10-11,2
879,32,15-10-05,3
879,34,15-10-20,2
879,49,15-10-03,1
879,51,15-10-17,4
879,66,15-10-04,3
879,68,15-10-02,3
879,83,15-10-07,3
880,4,15-10-14,2
880,8,15-10-17,4
880,13,15-10-20,4
880,17,15-10-09,2
880,21,15-10-20,5
880,26,15-10-06,3
880,30,15-10-12,5
880,34,15-10-11,4
880,39,15-10-08,1
880,43,15-10-06,4
880,47,15-10-16,2
880,52,15-10-02,5
880,56,15-10-18,3
880,60,15-10-16,3
880,65,15-10-07,4
880,69,15-10-02,4
880,78,15-10-10,1
880,82,15-10-19,4
880,91,15-10-19,2
880,95,15-10-01,3
881,4,15-10-10,1
881,6,15-10-08,2
881,21,15-10-13,1
881,23,15-10-03,5
881,38,15-10-19,5
881,55,15-10-08,3
881,72,15-10-15,5
881,87,15-10-10,4
881,89,15-10-09,2
882,2,15-10-04,1
882,7,15-10-01,3
882,21,15-10-15,1
882,26,15-10-05,5
882,31,15-10-17,2
882,45,15-10-14,4
882,50,15-10-06,3
882,64,15-10-11,2
882,69,15-10-15,5
882,83,15-10-20,3
882,88,15-10-11,1
883,4,15-10-20,3
883,6,15-10-01,4
883,11,15-10-20,4
883,13,15-10-01,1
883,18,15-10-16,4
883,20,15-10-08,3
883,27,15-10-06,5
883,34,15-10-07,5
883,41,15-10-07,2
883,48,15-10-04,2
883,55,15-10-13,5
883,62,15-10-18,2
883,69,15-10-05,2
883,76,15-10-05,1
883,83,15-10-05,4
883,90,15-10-14,2
883,97,15-10-09,4
884,4,15-10-04,3
884,8,15-10-02,5
884,13,15-10-13,4
884,17,15-10-12,4
884,21,15-10-07,4
884,26,15-10-04,3
884,30,15-10-09,4
884,34,15-10-15,3
884,39,15-10-09,5
884,43,15-10-07,2
884,47,15-10-11,3
884,52,15-10-09,2
884,56,15-10-08,1
884,60,15-10-19,4
884,65,15-10-01,3
884,69,15-10-14,2
884,78,15-10-11,5
884,82,15-10-08,1
884,91,15-10-08,4
884,95,15-10-11,3
885,3,15-10-01,2
885,14,15-10-20,4
885,25,15-10-03,5
885,36,15-10-04,5
885,47,15-10-20,2
885,58,15-10-06,3
885,69,15-10-04,3
885,80,15-10-14,2
885,91,15-10-10,1
885,92,15-10-01,5
886,32,15-10-19,4
886,35,15-10-14,1
886,38,15-10-14,2
886,41,15-10-09,3
886,44,15-10-15,3
886,47,15-10-18,4
886,50,15-10-11,2
886,53,15-10-03,5
886,56,15-10-08,3
887,3,15-10-12,5
887,8,15-10-09,2
887,22,15-10-12,3
887,27,15-10-16,5
887,41,15-10-07,3
887,46,15-10-14,2
887,60,15-10-06,4
887,65,15-10-12,1
887,84,15-10-14,1
888,5,15-10-09,2
888,7,15-10-07,1
888,22,15-10-07,3
888,24,15-10-07,4
888,39,15-10-19,4
888,54,15-10-08,1
888,56,15-10-13,5
888,71,15-10-16,5
888,73,15-10-17,2
888,88,15-10-09,5
888,90,15-10-07,1
889,9,15-10-19,2
889,22,15-10-05,2
889,35,15-10-04,4
889,48,15-10-15,2
889,61,15-10-10,3
889,74,15-10-13,4
889,87,15-10-03,4
890,8,15-10-07,3
890,11,15-10-02,2
890,14,15-10-16,2
890,17,15-10-20,3
890,20,15-10-03,1
890,23,15-10-18,3
890,26,15-10-03,5
890,29,15-10-03,4
890,32,15-10-04,3
890,35,15-10-01,2
890,38,15-10-09,5
890,41,15-10-03,4
890,44,15-10-05,2
890,47,15-10-01,1
890,50,15-10-03,3
890,53,15-10-05,1
890,56,15-10-14,2
890,59,15-10-08,5
890,62,15-10-10,3
890,65,15-10-06,4
891,5,15-10-15,4
891,12,15-10-09,1
891,19,15-10-18,4
891,26,15-10-17,4
891,33,15-10-13,5
891,40,15-10-04,1
891,47,15-10-06,1
891,54,15-10-02,4
891,61,15-10-04,3
891,68,15-10-06,1
891,75,15-10-08,1
891,82,15-10-12,2
891,89,15-10-04,1
891,91,15-10-03,3
891,98,15-10-01,2
892,8,15-10-11,2
892,30,15-10-16,4
892,43,15-10-10,2
892,56,15-10-07,4
892,69,15-10-06,4
892,82,15-10-07,5
892,95,15-10-17,2
893,64,15-10-15,3
893,67,15-10-15,5
893,70,15-10-20,2
893,73,15-10-08,1
893,76,15-10-14,4
893,79,15-10-02,5
893,82,15-10-15,2
893,85,15-10-08,4
893,88,15-10-09,3
894,26,15-10-17,2
894,31,15-10-05,5
894,36,15-10-03,5
894,41,15-10-18,4
894,46,15-10-20,3
894,51,15-10-07,4
895,3,15-10-01,5
895,8,15-10-12,2
895,13,15-10-06,5
895,48,15-10-15,5
895,53,15-10-16,1
895,58,15-10-03,4
895,63,15-10-16,3
895,68,15-10-11,4
895,73,15-10-12,4
895,78,15-10-01,4
895,83,15-10-03,1
895,88,15-10-08,5
895,93,15-10-12,5
895,98,15-10-11,4
896,1,15-10-12,4
896,5,15-10-11,5
896,14,15-10-03,2
896,18,15-10-17,4
896,27,15-10-17,2
896,31,15-10-05,1
896,36,15-10-11,3
896,40,15-10-03,3
896,49,15-10-11,5
896,53,15-10-07,4
896,62,15-10-17,5
896,66,15-10-15,3
896,75,15-10-08,1
896,79,15-10-15,2
896,88,15-10-13,2
896,92,15-10-17,1
897,0,15-10-13,2
897,3,15-10-20,3
897,6,15-10-09,5
897,9,15-10-03,3
897,12,15-10-01,5
897,82,15-10-09,3
897,85,15-10-13,5
897,88,15-10-16,2
897,91,15-10-17,4
897,94,15-10-18,3
897,97,15-10-14,2
898,4,15-10-16,3
898,8,15-10-19,2
898,12,15-10-07,1
898,17,15-10-16,2
898,21,15-10-07,4
898,25,15-10-17,5
898,30,15-10-12,5
898,34,15-10-19,1
898,43,15-10-15,4
898,47,15-10-04,3
898,56,15-10-03,2
898,60,15-10-11,1
898,69,15-10-01,2
898,73,15-10-11,4
898,82,15-10-02,4
898,86,15-10-07,3
898,91,15-10-13,3
898,95,15-10-02,1
898,99,15-10-20,1
899,6,15-10-19,5
899,10,15-10-12,5
899,19,15-10-13,2
899,23,15-10-13,4
899,32,15-10-06,5
899,36,15-10-04,3
899,45,15-10-17,5
899,49,15-10-14,5
899,58,15-10-10,5
899,62,15-10-08,5
899,71,15-10-04,1
899,84,15-10-17,4
899,97,15-10-18,1
900,5,15-10-01,4
900,12,15-10-17,5
900,19,15-10-20,2
900,26,15-10-17,1
900,33,15-10-03,3
900,56,15-10-19,3
900,63,15-10-01,1
900,70,15-10-15,1
900,77,15-10-15,4
900,84,15-10-10,1
900,91,15-10-09,4
900,98,15-10-11,5
901,3,15-10-02,1
901,33,15-10-12,4
901,40,15-10-19,4
901,47,15-10-14,4
901,54,15-10-05,1
901,61,15-10-04,4
901,68,15-10-17,5
901,75,15-10-17,2
901,82,15-10-16,1
901,89,15-10-11,1
901,96,15-10-18,3
902,7,15-10-11,1
902,20,15-10-18,3
902,33,15-10-04,3
902,46,15-10-08,3
902,59,15-10-01,5
902,72,15-10-12,4
902,81,15-10-15,1
902,85,15-10-14,2
902,94,15-10-14,3
903,49,15-10-16,4
903,52,15-10-02,3
903,55,15-10-11,5
903,58,15-10-19,5
903,61,15-10-11,1
903,64,15-10-18,5
903,67,15-10-13,3
903,70,15-10-12,3
903,73,15-10-14,4
904,7,15-10-06,5
904,8,15-10-03,3
904,18,15-10-19,4
904,19,15-10-19,1
904,29,15-10-01,5
904,30,15-10-01,4
904,40,15-10-10,4
904,41,15-10-14,2
904,51,15-10-07,1
904,52,15-10-19,2
904,62,15-10-11,4
904,63,15-10-04,2
904,73,15-10-07,1
904,74,15-10-08,1
904,75,15-10-13,4
904,84,15-10-07,2
904,85,15-10-18,2
904,86,15-10-03,1
904,96,15-10-01,1
904,97,15-10-17,3
905,5,15-10-07,2
905,7,15-10-15,2
905,9,15-10-12,3
905,22,15-10-05,3
905,24,15-10-05,3
905,26,15-10-16,3
905,39,15-10-05,4
905,41,15-10-09,3
905,43,15-10-02,3
905,56,15-10-05,4
905,58,15-10-16,4
905,60,15-10-10,4
905,71,15-10-10,3
905,73,15-10-01,5
905,75,15-10-14,3
905,77,15-10-03,3
905,88,15-10-14,5
905,90,15-10-16,1
905,92,15-10-15,4
906,6,15-10-05,4
906,19,15-10-15,5
906,32,15-10-08,4
906,54,15-10-13,3
906,67,15-10-17,3
906,80,15-10-19,3
906,93,15-10-04,5
907,1,15-10-17,3
907,6,15-10-10,4
907,11,15-10-11,3
907,81,15-10-01,1
907,86,15-10-15,3
907,91,15-10-16,4
907,96,15-10-03,1
908,70,15-10-15,4
908,73,15-10-04,3
908,76,15-10-14,3
908,79,15-10-10,2
908,82,15-10-02,3
908,85,15-10-03,5
908,88,15-10-02,3
908,91,15-10-13,4
908,94,15-10-19,5
908,97,15-10-15,2
909,3,15-10-05,5
909,7,15-10-13,4
909,16,15-10-02,5
909,20,15-10-02,1
909,29,15-10-05,1
909,33,15-10-05,3
909,38,15-10-04,3
909,42,15-10-10,2
909,46,15-10-18,2
909,51,15-10-12,1
909,55,15-10-01,5
909,59,15-10-14,1
909,64,15-10-12,5
909,68,15-10-18,2
909,77,15-10-20,2
909,81,15-10-18,3
909,90,15-10-14,4
909,94,15-10-19,3
910,2,15-10-09,4
910,3,15-10-01,2
910,14,15-10-18,3
910,25,15-10-05,2
910,36,15-10-08,3
910,37,15-10-16,2
910,47,15-10-01,1
910,48,15-10-18,5
910,58,15-10-14,3
910,59,15-10-05,5
910,69,15-10-04,3
910,70,15-10-17,1
910,80,15-10-08,1
910,81,15-10-10,2
910,91,15-10-05,1
910,92,15-10-11,1
911,3,15-10-01,4
911,12,15-10-15,2
911,21,15-10-19,4
911,25,15-10-18,3
911,34,15-10-16,4
911,38,15-10-20,1
911,47,15-10-06,1
911,51,15-10-12,1
911,60,15-10-18,1
911,64,15-10-02,4
911,73,15-10-13,2
911,77,15-10-01,5
911,86,15-10-03,4
911,90,15-10-09,4
911,99,15-10-19,5
912,2,15-10-03,5
912,7,15-10-20,5
912,12,15-10-12,1
912,17,15-10-19,1
912,22,15-10-08,1
912,27,15-10-02,1
912,32,15-10-17,4
912,37,15-10-04,4
912,42,15-10-02,1
912,47,15-10-11,5
912,52,15-10-13,5
912,57,15-10-06,5
912,62,15-10-13,1
912,67,15-10-11,3
912,72,15-10-06,5
912,77,15-10-13,2
912,82,15-10-18,4
912,87,15-10-11,3
912,92,15-10-14,5
912,97,15-10-12,5
913,0,15-10-01,1
913,7,15-10-13,4
913,14,15-10-07,1
913,21,15-10-03,3
913,28,15-10-06,4
913,35,15-10-12,1
913,42,15-10-17,2
913,49,15-10-05,4
913,56,15-10-14,4
913,63,15-10-14,2
913,70,15-10-07,3
913,72,15-10-05,3
913,77,15-10-11,4
913,79,15-10-17,3
913,84,15-10-13,4
913,86,15-10-13,4
913,91,15-10-08,5
913,93,15-10-07,5
914,13,15-10-07,2
914,15,15-10-13,1
914,30,15-10-17,1
914,32,15-10-02,1
914,47,15-10-10,2
914,49,15-10-18,1
914,62,15-10-14,1
914,64,15-10-05,4
914,66,15-10-08,4
914,79,15-10-10,4
914,81,15-10-17,2
914,96,15-10-16,2
914,98,15-10-05,1
915,1,15-10-12,4
915,6,15-10-19,2
915,11,15-10-07,2
915,16,15-10-20,5
915,21,15-10-04,3
915,26,15-10-12,5
915,31,15-10-15,1
915,36,15-10-05,4
915,41,15-10-20,1
915,91,15-10-10,3
915,96,15-10-09,4
916,3,15-10-13,5
916,8,15-10-08,3
916,17,15-10-05,2
916,22,15-10-16,1
916,27,15-10-16,3
916,36,15-10-03,1
916,41,15-10-05,1
916,46,15-10-07,2
916,51,15-10-11,2
916,55,15-10-11,2
916,60,15-10-01,1
916,65,15-10-03,1
916,70,15-10-03,5
916,74,15-10-03,4
916,79,15-10-19,3
916,84,15-10-13,1
916,89,15-10-01,2
916,98,15-10-18,5
917,9,15-10-18,3
917,14,15-10-15,2
917,28,15-10-15,1
917,33,15-10-02,2
917,47,15-10-01,4
917,52,15-10-01,4
917,57,15-10-11,2
917,66,15-10-03,4
917,71,15-10-04,1
917,76,15-10-18,4
917,90,15-10-09,2
917,95,15-10-14,4
918,10,15-10-15,3
918,21,15-10-07,2
918,32,15-10-19,4
918,43,15-10-12,4
918,44,15-10-04,5
918,54,15-10-12,5
918,55,15-10-19,1
918,66,15-10-19,3
918,77,15-10-05,4
918,88,15-10-02,1
918,99,15-10-08,3
919,8,15-10-13,4
919,10,15-10-18,4
919,25,15-10-08,5
919,27,15-10-09,1
919,42,15-10-10,1
919,44,15-10-20,4
919,59,15-10-02,4
919,61,15-10-15,5
919,76,15-10-15,3
919,93,15-10-09,1
920,2,15-10-02,2
920,7,15-10-20,4
920,12,15-10-15,2
920,17,15-10-07,2
920,22,15-10-13,1
920,27,15-10-07,4
920,32,15-10-19,4
920,37,15-10-02,4
920,42,15-10-13,4
920,47,15-10-05,1
920,52,15-10-07,3
920,57,15-10-18,3
920,62,15-10-14,5
921,59,15-10-12,3
921,66,15-10-07,1
921,73,15-10-10,1
921,80,15-10-07,1
921,87,15-10-03,1
922,2,15-10-11,3
922,6,15-10-09,5
922,11,15-10-15,2
922,16,15-10-04,2
922,21,15-10-01,3
922,30,15-10-06,4
922,35,15-10-02,1
922,40,15-10-15,2
922,45,15-10-18,1
922,49,15-10-01,1
922,54,15-10-01,1
922,59,15-10-20,4
922,64,15-10-19,2
922,68,15-10-15,2
922,73,15-10-14,2
922,78,15-10-16,1
922,83,15-10-17,4
922,87,15-10-06,3
922,92,15-10-10,5
922,97,15-10-11,3
923,21,15-10-07,4
923,24,15-10-10,1
923,27,15-10-05,5
923,30,15-10-20,5
923,33,15-10-12,5
923,36,15-10-03,4
924,1,15-10-17,3
924,6,15-10-03,4
924,11,15-10-12,5
924,16,15-10-17,4
924,21,15-10-09,1
924,56,15-10-11,5
924,61,15-10-05,2
924,66,15-10-13,3
924,71,15-10-11,2
924,76,15-10-19,2
924,81,15-10-02,2
924,86,15-10-11,3
924,91,15-10-06,5
924,96,15-10-02,1
925,1,15-10-13,4
925,5,15-10-15,3
925,9,15-10-20,2
925,14,15-10-05,3
925,18,15-10-07,5
925,27,15-10-04,5
925,31,15-10-16,5
925,40,15-10-18,1
925,44,15-10-04,5
925,53,15-10-01,1
925,57,15-10-01,1
925,62,15-10-17,5
925,66,15-10-12,1
925,70,15-10-11,1
925,75,15-10-20,2
925,79,15-10-19,3
925,83,15-10-07,1
925,88,15-10-20,3
925,92,15-10-20,2
925,96,15-10-20,2
926,1,15-10-05,5
926,8,15-10-19,4
926,15,15-10-15,4
926,22,15-10-12,4
926,29,15-10-11,5
927,65,15-10-12,3
927,68,15-10-08,2
927,71,15-10-19,4
927,74,15-10-06,4
927,77,15-10-16,5
927,80,15-10-15,1
927,83,15-10-05,5
927,86,15-10-14,4
927,89,15-10-16,5
927,92,15-10-09,3
927,95,15-10-17,3
928,4,15-10-05,3
928,11,15-10-12,5
928,18,15-10-06,1
928,25,15-10-15,3
928,32,15-10-16,5
928,39,15-10-10,4
928,46,15-10-06,5
928,53,15-10-16,1
928,60,15-10-02,3
928,62,15-10-10,5
928,67,15-10-10,1
928,69,15-10-09,1
928,74,15-10-04,2
928,76,15-10-06,1
928,81,15-10-03,1
928,83,15-10-02,1
928,90,15-10-18,4
928,97,15-10-20,3
929,5,15-10-12,3
929,7,15-10-20,4
929,9,15-10-07,1
929,20,15-10-20,4
929,22,15-10-08,1
929,24,15-10-13,3
929,26,15-10-01,2
929,37,15-10-17,2
929,39,15-10-20,3
929,41,15-10-20,5
929,43,15-10-06,1
929,54,15-10-18,4
929,56,15-10-01,3
929,58,15-10-02,3
929,71,15-10-17,4
929,73,15-10-03,5
929,75,15-10-12,1
929,88,15-10-12,5
929,90,15-10-01,4
929,92,15-10-09,3
930,5,15-10-06,1
930,12,15-10-20,3
930,19,15-10-04,5
930,26,15-10-01,4
930,33,15-10-19,3
930,40,15-10-07,3
930,47,15-10-09,2
930,54,15-10-01,5
930,61,15-10-15,3
930,68,15-10-13,5
930,77,15-10-16,1
930,84,15-10-16,4
930,91,15-10-01,5
930,98,15-10-14,2
931,8,15-10-15,4
931,21,15-10-10,4
931,34,15-10-18,5
931,43,15-10-19,4
931,56,15-10-06,5
931,69,15-10-09,1
931,82,15-10-07,5
931,95,15-10-19,3
932,1,15-10-10,4
932,2,15-10-06,5
932,12,15-10-11,1
932,13,15-10-19,3
932,23,15-10-18,4
932,24,15-10-09,5
932,35,15-10-10,1
932,46,15-10-11,2
932,57,15-10-17,3
932,68,15-10-17,5
932,79,15-10-18,4
932,90,15-10-07,1
932,91,15-10-17,3
933,2,15-10-15,4
933,9,15-10-19,5
933,16,15-10-12,1
933,23,15-10-04,5
933,30,15-10-19,2
933,37,15-10-07,2
933,44,15-10-15,1
933,51,15-10-02,4
933,58,15-10-04,5
933,65,15-10-06,5
933,67,15-10-16,2
933,72,15-10-02,2
933,74,15-10-02,5
933,79,15-10-15,1
933,81,15-10-18,4
933,86,15-10-03,5
933,88,15-10-19,3
933,95,15-10-15,1
934,11,15-10-09,5
934,16,15-10-03,3
934,35,15-10-01,1
934,54,15-10-07,4
934,59,15-10-12,5
934,73,15-10-03,4
934,78,15-10-06,2
934,92,15-10-19,5
934,97,15-10-19,1
935,5,15-10-15,5
935,6,15-10-16,5
935,7,15-10-02,2
935,16,15-10-03,4
935,17,15-10-17,3
935,18,15-10-07,5
935,28,15-10-13,2
935,29,15-10-18,3
935,39,15-10-10,2
935,40,15-10-18,4
935,50,15-10-05,5
935,51,15-10-13,5
935,61,15-10-06,4
935,62,15-10-10,2
935,72,15-10-18,2
935,73,15-10-20,3
935,83,15-10-13,5
935,84,15-10-16,2
935,94,15-10-11,4
935,95,15-10-04,4
936,2,15-10-16,1
936,3,15-10-08,4
936,13,15-10-19,3
936,14,15-10-11,2
936,15,15-10-09,4
936,24,15-10-07,5
936,25,15-10-17,4
936,26,15-10-13,5
936,36,15-10-11,5
936,37,15-10-03,3
936,47,15-10-05,2
936,48,15-10-02,2
936,58,15-10-17,2
936,59,15-10-20,4
936,69,15-10-20,3
936,70,15-10-05,2
936,80,15-10-17,5
936,81,15-10-19,5
936,91,15-10-20,5
936,92,15-10-02,5
937,8,15-10-06,2
937,19,15-10-07,4
937,30,15-10-14,5
937,41,15-10-12,5
937,52,15-10-13,2
937,63,15-10-14,3
937,74,15-10-15,2
937,97,15-10-15,4
938,18,15-10-14,4
938,23,15-10-04,5
938,28,15-10-01,4
938,33,15-10-09,1
938,38,15-10-06,3
938,43,15-10-09,2
938,48,15-10-09,2
939,10,15-10-06,3
939,15,15-10-01,4
939,20,15-10-06,3
939,29,15-10-07,1
939,34,15-10-17,5
939,39,15-10-13,2
939,48,15-10-08,2
939,53,15-10-08,5
939,58,15-10-13,3
939,67,15-10-01,2
939,72,15-10-15,4
939,77,15-10-20,4
939,86,15-10-01,5
939,91,15-10-07,4
939,96,15-10-12,5
940,4,15-10-17,4
940,9,15-10-10,2
940,14,15-10-16,4
940,23,15-10-09,3
940,28,15-10-08,3
940,33,15-10-10,1
940,42,15-10-18,4
940,47,15-10-12,4
940,52,15-10-07,5
940,61,15-10-10,5
940,66,15-10-18,4
940,71,15-10-08,2
940,76,15-10-13,2
940,80,15-10-10,3
940,85,15-10-05,2
940,90,15-10-17,4
940,95,15-10-09,4
940,99,15-10-13,2
941,4,15-10-12,2
941,9,15-10-05,2
941,14,15-10-20,5
941,19,15-10-01,2
941,24,15-10-17,2
941,29,15-10-02,5
941,34,15-10-09,5
941,39,15-10-05,3
941,44,15-10-02,1
941,49,15-10-18,3
941,54,15-10-06,3
942,14,15-10-14,4
942,21,15-10-05,3
942,28,15-10-14,1
942,35,15-10-08,5
942,42,15-10-11,1
942,49,15-10-10,4
942,56,15-10-08,4
943,2,15-10-11,3
943,5,15-10-04,5
943,8,15-10-07,3
943,11,15-10-20,3
943,14,15-10-19,3
943,17,15-10-15,3
943,20,15-10-05,5
944,2,15-10-16,2
944,7,15-10-06,3
944,12,15-10-11,4
944,17,15-10-03,5
944,67,15-10-18,2
944,72,15-10-17,3
944,77,15-10-14,2
944,82,15-10-12,3
944,87,15-10-19,1
944,92,15-10-09,4
944,97,15-10-10,4
945,4,15-10-10,2
945,8,15-10-16,3
945,17,15-10-02,3
945,21,15-10-12,5
945,30,15-10-11,3
945,34,15-10-06,2
945,43,15-10-04,5
945,47,15-10-15,1
945,56,15-10-14,2
945,60,15-10-13,2
945,69,15-10-02,2
945,73,15-10-09,2
945,78,15-10-18,4
945,82,15-10-09,2
945,86,15-10-13,5
945,91,15-10-04,4
945,95,15-10-05,3
946,7,15-10-12,5
946,11,15-10-10,4
946,20,15-10-18,5
946,24,15-10-19,3
946,33,15-10-08,3
946,37,15-10-04,4
946,42,15-10-19,2
946,46,15-10-16,2
946,50,15-10-08,5
946,55,15-10-12,2
946,59,15-10-07,5
946,63,15-10-16,4
946,68,15-10-17,5
946,72,15-10-15,1
946,76,15-10-04,4
946,81,15-10-19,3
946,85,15-10-15,2
946,94,15-10-10,1
946,98,15-10-03,5
947,5,15-10-17,4
947,18,15-10-08,2
947,27,15-10-17,4
947,31,15-10-16,2
947,40,15-10-16,1
947,44,15-10-13,2
947,53,15-10-09,1
947,57,15-10-02,1
947,66,15-10-20,3
947,79,15-10-17,3
947,92,15-10-06,4
948,2,15-10-14,2
948,11,15-10-06,3
948,15,15-10-01,4
948,20,15-10-03,2
948,24,15-10-07,1
948,28,15-10-17,2
948,33,15-10-17,2
948,37,15-10-01,3
948,41,15-10-02,4
948,46,15-10-03,4
948,50,15-10-07,3
948,59,15-10-03,1
948,63,15-10-05,2
948,72,15-10-15,3
948,76,15-10-19,4
948,85,15-10-01,5
948,89,15-10-06,3
948,98,15-10-20,3
949,2,15-10-13,3
949,4,15-10-04,4
949,6,15-10-20,4
949,19,15-10-03,3
949,21,15-10-20,3
949,23,15-10-20,3
949,36,15-10-06,5
949,38,15-10-07,3
949,53,15-10-06,3
949,55,15-10-02,4
949,68,15-10-13,4
949,70,15-10-16,4
949,72,15-10-17,5
949,85,15-10-06,4
949,87,15-10-16,4
949,89,15-10-17,5
950,1,15-10-15,4
950,6,15-10-12,3
950,11,15-10-05,2
950,16,15-10-15,5
950,21,15-10-02,1
950,26,15-10-06,3
950,31,15-10-01,3
950,36,15-10-20,3
950,41,15-10-15,1
950,46,15-10-11,5
950,81,15-10-17,2
950,86,15-10-04,5
950,91,15-10-09,5
950,96,15-10-01,2
951,3,15-10-17,2
951,8,15-10-09,3
951,13,15-10-13,2
951,18,15-10-10,3
951,23,15-10-08,2
951,28,15-10-04,4
